id_oferta,id_curso,id_municipio,modalidade_graduacao,turno_graduacao,categoria_administrativa
47554,3502,3144102,Presencial,Vespertino,Pública Federal
47555,3502,3144102,Presencial,Matutino,Pública Federal
47556,1602,5208004,Presencial,Matutino,Pública Federal
47557,1602,5208004,Presencial,Integral,Pública Federal
47558,1602,5208004,Presencial,Noturno,Pública Federal
47559,1602,5208004,Presencial,Vespertino,Pública Federal
47560,1502,5201108,Presencial,Integral,Pública Federal
47561,1502,5201108,Presencial,Matutino,Pública Federal
47562,1502,5201108,Presencial,Noturno,Pública Federal
47563,3502,5105259,Presencial,Vespertino,Privada sem fins lucrativos
47564,3502,5105259,Presencial,Noturno,Privada sem fins lucrativos
47565,3502,5105259,Presencial,Integral,Privada sem fins lucrativos
47566,3502,5105259,Presencial,Matutino,Privada sem fins lucrativos
47567,6407,2304400,Presencial,Noturno,Pública Federal
47568,6407,2304400,Presencial,Matutino,Pública Federal
47569,6407,2304400,Presencial,Integral,Pública Federal
47570,1602,4300406,Presencial,Noturno,Pública Federal
47571,1602,4300406,Presencial,Integral,Pública Federal
47572,1602,4300406,Presencial,Vespertino,Pública Federal
47573,1602,4300406,Presencial,Matutino,Pública Federal
47574,702,4300406,Presencial,Noturno,Pública Federal
47575,702,4300406,Presencial,Integral,Pública Federal
47576,702,4300406,Presencial,Matutino,Pública Federal
47577,1502,4313904,Presencial,Noturno,Pública Federal
47578,1502,4313904,Presencial,Integral,Pública Federal
47579,1502,4313904,Presencial,Matutino,Pública Federal
47580,702,4317202,Presencial,Vespertino,Pública Federal
47581,702,4317202,Presencial,Matutino,Pública Federal
47582,702,4317202,Presencial,Integral,Pública Federal
47583,702,4317202,Presencial,Noturno,Pública Federal
47584,1502,4319802,Presencial,Matutino,Pública Federal
47585,1502,4319802,Presencial,Vespertino,Pública Federal
47586,1502,4319802,Presencial,Integral,Pública Federal
47587,1502,4319802,Presencial,Noturno,Pública Federal
47588,702,3503208,Presencial,Matutino,Pública Federal
47589,702,3503208,Presencial,Noturno,Pública Federal
47590,702,3503208,Presencial,Integral,Pública Federal
47591,702,3503208,Presencial,Vespertino,Pública Federal
47592,1601,5211503,Presencial,Integral,Privada com fins lucrativos
47593,1601,5211503,Presencial,Noturno,Privada com fins lucrativos
47594,1601,5211503,Presencial,Matutino,Privada com fins lucrativos
47595,1502,5212501,Presencial,Noturno,Pública Federal
47596,1502,5212501,Presencial,Integral,Pública Federal
47597,1502,5212501,Presencial,Matutino,Pública Federal
47598,1502,5212501,Presencial,Vespertino,Pública Federal
47599,3002,2611606,EAD,Noturno,Pública Federal
47600,3002,2611606,EAD,Vespertino,Pública Federal
47601,3002,2611606,EAD,Integral,Pública Federal
47602,3002,2611606,EAD,Matutino,Pública Federal
47603,1501,4305108,Presencial,Vespertino,Privada sem fins lucrativos
47604,1501,4305108,Presencial,Noturno,Privada sem fins lucrativos
47605,1501,4305108,Presencial,Integral,Privada sem fins lucrativos
47606,72,4309209,EAD,Integral,Privada com fins lucrativos
47607,72,4309209,EAD,Matutino,Privada com fins lucrativos
47608,72,4309209,EAD,Noturno,Privada com fins lucrativos
47609,72,4309209,EAD,Vespertino,Privada com fins lucrativos
47610,72,3543402,Presencial,Matutino,Privada sem fins lucrativos
47611,72,3543402,Presencial,Noturno,Privada sem fins lucrativos
47612,72,3543402,Presencial,Integral,Privada sem fins lucrativos
47613,6409,3550308,EAD,Vespertino,Privada com fins lucrativos
47614,6409,3550308,EAD,Matutino,Privada com fins lucrativos
47615,6409,3550308,EAD,Noturno,Privada com fins lucrativos
47616,6409,3550308,EAD,Integral,Privada com fins lucrativos
47617,905,3304557,Presencial,Vespertino,Privada com fins lucrativos
47618,906,3550308,EAD,Noturno,Privada com fins lucrativos
47619,906,3550308,EAD,Integral,Privada com fins lucrativos
47620,906,3550308,EAD,Vespertino,Privada com fins lucrativos
47621,906,3550308,EAD,Matutino,Privada com fins lucrativos
47622,4005,3136702,EAD,Matutino,Pública Federal
47623,4005,3136702,EAD,Integral,Pública Federal
47624,4005,3136702,EAD,Noturno,Pública Federal
47625,4005,3136702,EAD,Vespertino,Pública Federal
47626,72,3516200,EAD,Integral,Privada com fins lucrativos
47627,72,3516200,EAD,Noturno,Privada com fins lucrativos
47628,72,3516200,EAD,Matutino,Privada com fins lucrativos
47629,72,3516200,EAD,Vespertino,Privada com fins lucrativos
47630,6409,3516200,EAD,Noturno,Privada com fins lucrativos
47631,6409,3516200,EAD,Integral,Privada com fins lucrativos
47632,6409,3516200,EAD,Vespertino,Privada com fins lucrativos
47633,6409,3516200,EAD,Matutino,Privada com fins lucrativos
47634,3501,3127701,Presencial,Matutino,Privada sem fins lucrativos
47635,3501,3107406,Presencial,Vespertino,Privada com fins lucrativos
47636,3501,3107406,Presencial,Matutino,Privada com fins lucrativos
47637,2001,2304400,EAD,Noturno,Privada com fins lucrativos
47638,2001,2304400,EAD,Integral,Privada com fins lucrativos
47639,4006,2927408,Presencial,Noturno,Pública Federal
47640,4006,2927408,Presencial,Integral,Pública Federal
47641,4006,2927408,Presencial,Matutino,Pública Federal
47642,4006,2927408,Presencial,Vespertino,Pública Federal
47643,3502,2927408,EAD,Integral,Pública Estadual
47644,3502,2927408,EAD,Noturno,Pública Estadual
47645,3502,2927408,EAD,Matutino,Pública Estadual
47646,3502,2927408,EAD,Vespertino,Pública Estadual
47647,72,3518800,Presencial,Matutino,Privada com fins lucrativos
47648,72,3518800,Presencial,Noturno,Privada com fins lucrativos
47649,72,3518800,Presencial,Vespertino,Privada com fins lucrativos
47650,72,3518800,Presencial,Integral,Privada com fins lucrativos
47651,79,4314902,Presencial,Matutino,Privada com fins lucrativos
47652,79,4314902,Presencial,Integral,Privada com fins lucrativos
47653,79,4314902,Presencial,Vespertino,Privada com fins lucrativos
47654,4004,4314902,Presencial,Vespertino,Privada com fins lucrativos
47655,4004,4314902,Presencial,Noturno,Privada com fins lucrativos
47656,4004,4314902,Presencial,Integral,Privada com fins lucrativos
47657,1501,3155504,Presencial,Integral,Pública Federal
47658,1501,3155504,Presencial,Matutino,Pública Federal
47659,1501,3155504,Presencial,Noturno,Pública Federal
47660,72,3510500,Presencial,Noturno,Privada com fins lucrativos
47661,72,3510500,Presencial,Matutino,Privada com fins lucrativos
47662,72,3510500,Presencial,Vespertino,Privada com fins lucrativos
47663,72,3510500,Presencial,Integral,Privada com fins lucrativos
47664,3502,2312908,EAD,Integral,Privada sem fins lucrativos
47665,3502,2312908,EAD,Noturno,Privada sem fins lucrativos
47666,3502,2312908,EAD,Matutino,Privada sem fins lucrativos
47667,3502,2312908,EAD,Vespertino,Privada sem fins lucrativos
47668,6409,3550308,EAD,Integral,Privada sem fins lucrativos
47669,6409,3550308,EAD,Noturno,Privada sem fins lucrativos
47670,6409,3550308,EAD,Vespertino,Privada sem fins lucrativos
47671,6409,3550308,EAD,Matutino,Privada sem fins lucrativos
47672,3202,2901007,Presencial,Noturno,Pública Federal
47673,3202,2901007,Presencial,Matutino,Pública Federal
47674,3202,2901007,Presencial,Integral,Pública Federal
47675,3202,2901007,Presencial,Vespertino,Pública Federal
47676,3501,4303509,Presencial,Noturno,Privada sem fins lucrativos
47677,1601,3155504,Presencial,Noturno,Pública Federal
47678,1601,3155504,Presencial,Integral,Pública Federal
47679,1601,3155504,Presencial,Vespertino,Pública Federal
47680,1601,3155504,Presencial,Matutino,Pública Federal
47681,1402,1701002,EAD,Noturno,Pública Federal
47682,1402,1701002,EAD,Integral,Pública Federal
47683,1402,1701002,EAD,Vespertino,Pública Federal
47684,1402,1701002,EAD,Matutino,Pública Federal
47685,1502,1706100,EAD,Integral,Pública Federal
47686,1502,1706100,EAD,Noturno,Pública Federal
47687,2001,2901007,Presencial,Noturno,Pública Federal
47688,2001,2901007,Presencial,Integral,Pública Federal
47689,2001,2901007,Presencial,Matutino,Pública Federal
47690,2001,2901007,Presencial,Vespertino,Pública Federal
47691,79,3510609,Presencial,Noturno,Privada com fins lucrativos
47692,2001,2304400,Presencial,Vespertino,Privada com fins lucrativos
47693,2402,2312908,EAD,Noturno,Privada sem fins lucrativos
47694,2402,2312908,EAD,Vespertino,Privada sem fins lucrativos
47695,2402,2312908,EAD,Integral,Privada sem fins lucrativos
47696,2402,2312908,EAD,Matutino,Privada sem fins lucrativos
47697,1602,1100064,Presencial,Integral,Pública Federal
47698,1602,1100064,Presencial,Noturno,Pública Federal
47699,1602,1100064,Presencial,Vespertino,Pública Federal
47700,1602,1100064,Presencial,Matutino,Pública Federal
47701,2001,2312908,EAD,Matutino,Privada sem fins lucrativos
47702,2001,2312908,EAD,Noturno,Privada sem fins lucrativos
47703,2001,2312908,EAD,Vespertino,Privada sem fins lucrativos
47704,2001,2312908,EAD,Integral,Privada sem fins lucrativos
47705,1502,1100122,Presencial,Noturno,Pública Federal
47706,1502,1100122,Presencial,Vespertino,Pública Federal
47707,1502,1100122,Presencial,Integral,Pública Federal
47708,1502,1100122,Presencial,Matutino,Pública Federal
47709,4006,3143104,Presencial,Matutino,Pública Federal
47710,4006,3143104,Presencial,Noturno,Pública Federal
47711,4006,3143104,Presencial,Integral,Pública Federal
47712,4006,3143104,Presencial,Vespertino,Pública Federal
47713,72,2610707,Presencial,Noturno,Privada com fins lucrativos
47714,72,2610707,Presencial,Vespertino,Privada com fins lucrativos
47715,72,2610707,Presencial,Matutino,Privada com fins lucrativos
47716,72,2610707,Presencial,Integral,Privada com fins lucrativos
47717,72,2611606,Presencial,Integral,Privada com fins lucrativos
47718,72,2611606,Presencial,Matutino,Privada com fins lucrativos
47719,72,2611606,Presencial,Noturno,Privada com fins lucrativos
47720,72,2611606,Presencial,Vespertino,Privada com fins lucrativos
47721,1601,4311403,Presencial,Integral,Privada sem fins lucrativos
47722,1601,4311403,Presencial,Noturno,Privada sem fins lucrativos
47723,1601,4311403,Presencial,Matutino,Privada sem fins lucrativos
47724,1602,3522307,Presencial,Noturno,Privada sem fins lucrativos
47725,1602,3522307,Presencial,Vespertino,Privada sem fins lucrativos
47726,1602,3522307,Presencial,Matutino,Privada sem fins lucrativos
47727,1602,3522307,Presencial,Integral,Privada sem fins lucrativos
47728,6409,3304557,Presencial,Matutino,Privada com fins lucrativos
47729,702,2909802,EAD,Noturno,Pública Federal
47730,702,2909802,EAD,Integral,Pública Federal
47731,702,2909802,EAD,Vespertino,Pública Federal
47732,702,2909802,EAD,Matutino,Pública Federal
47733,4006,1721000,Presencial,Noturno,Pública Estadual
47734,4006,1721000,Presencial,Integral,Pública Estadual
47735,4006,1721000,Presencial,Matutino,Pública Estadual
47736,4006,1721000,Presencial,Vespertino,Pública Estadual
47737,904,2927408,Presencial,Matutino,Privada com fins lucrativos
47738,904,2927408,Presencial,Noturno,Privada com fins lucrativos
47739,904,2927408,Presencial,Vespertino,Privada com fins lucrativos
47740,2402,2927408,Presencial,Integral,Privada com fins lucrativos
47741,2402,2927408,Presencial,Matutino,Privada com fins lucrativos
47742,2402,2927408,Presencial,Noturno,Privada com fins lucrativos
47743,2402,2927408,Presencial,Vespertino,Privada com fins lucrativos
47744,26,2704302,Presencial,Noturno,Pública Federal
47745,26,2704302,Presencial,Matutino,Pública Federal
47746,26,2704302,Presencial,Integral,Pública Federal
47747,26,2704302,Presencial,Vespertino,Pública Federal
47748,702,2704302,EAD,Matutino,Pública Federal
47749,702,2704302,EAD,Vespertino,Pública Federal
47750,702,2704302,EAD,Noturno,Pública Federal
47751,702,2704302,EAD,Integral,Pública Federal
47752,2001,3557105,Presencial,Vespertino,Privada sem fins lucrativos
47753,1402,3132404,EAD,Matutino,Pública Federal
47754,1402,3132404,EAD,Integral,Pública Federal
47755,1402,3132404,EAD,Noturno,Pública Federal
47756,3501,3303906,Presencial,Vespertino,Privada com fins lucrativos
47757,2001,4203006,EAD,Noturno,Privada sem fins lucrativos
47758,2001,4203006,EAD,Matutino,Privada sem fins lucrativos
47759,2001,4203006,EAD,Integral,Privada sem fins lucrativos
47760,1602,2704302,EAD,Vespertino,Pública Federal
47761,1602,2704302,EAD,Noturno,Pública Federal
47762,1602,2704302,EAD,Integral,Pública Federal
47763,1602,2704302,EAD,Matutino,Pública Federal
47764,702,3162807,Presencial,Noturno,Pública Federal
47765,702,3162807,Presencial,Integral,Pública Federal
47766,702,3162807,Presencial,Matutino,Pública Federal
47767,702,3162807,Presencial,Vespertino,Pública Federal
47768,2001,3505302,Presencial,Integral,Privada com fins lucrativos
47769,2001,3505302,Presencial,Vespertino,Privada com fins lucrativos
47770,2001,3505302,Presencial,Noturno,Privada com fins lucrativos
47771,2001,3505302,Presencial,Matutino,Privada com fins lucrativos
47772,1602,5201405,EAD,Noturno,Pública Estadual
47773,1602,5201405,EAD,Integral,Pública Estadual
47774,1602,5201405,EAD,Vespertino,Pública Estadual
47775,1602,5201405,EAD,Matutino,Pública Estadual
47776,72,3554102,Presencial,Integral,Pública Municipal
47777,72,3554102,Presencial,Vespertino,Pública Municipal
47778,72,3554102,Presencial,Matutino,Pública Municipal
47779,72,3554102,Presencial,Noturno,Pública Municipal
47780,4005,2927408,Presencial,Noturno,Pública Federal
47781,4005,2927408,Presencial,Integral,Pública Federal
47782,4005,2927408,Presencial,Vespertino,Pública Federal
47783,4005,2927408,Presencial,Matutino,Pública Federal
47784,2501,3503307,EAD,Noturno,Privada sem fins lucrativos
47785,2501,3503307,EAD,Integral,Privada sem fins lucrativos
47786,2501,3503307,EAD,Matutino,Privada sem fins lucrativos
47787,2501,3503307,EAD,Vespertino,Privada sem fins lucrativos
47788,3202,3503307,EAD,Noturno,Privada sem fins lucrativos
