id_perfil_estudante,sexo,idade,cor_raca,ano_fim_ensino_medio,ano_ingresso_graduacao,tipo_escola_ensino_medio,primeira_geracao,escolaridade_pai,escolaridade_mae,motivacao_curso,renda_familiar,horas_trabalho,cotas
3083,F,25,Branca,2009,2016,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Prestígio Social,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3084,F,25,Branca,2009,2014,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Prestígio Social,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3085,F,25,Branca,2009,2011,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Prestígio Social,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3086,F,25,Branca,2009,2012,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Prestígio Social,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3087,F,25,Branca,2009,2009,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Prestígio Social,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3088,F,25,Branca,2009,2019,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3089,F,25,Branca,2009,2021,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3090,F,25,Branca,2009,2020,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3091,F,25,Branca,2009,2016,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3092,F,25,Branca,2009,2018,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3093,F,25,Branca,2009,2017,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3094,F,25,Branca,2009,2010,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3095,F,25,Branca,2009,2014,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3096,F,25,Branca,2009,2011,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3097,F,25,Branca,2009,2015,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3098,F,25,Branca,2009,2013,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3099,F,25,Branca,2009,2012,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3100,F,25,Branca,2009,2009,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3101,F,25,Branca,2009,17,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3102,F,25,Branca,2009,1018,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3103,F,25,Branca,2009,212,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3104,F,25,Branca,2009,1998,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3105,F,25,Branca,2009,206,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3106,F,25,Branca,2009,201,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3107,F,25,Branca,2010,2017,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3108,F,25,Branca,2010,2015,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3109,F,25,Branca,2010,2012,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3110,F,25,Branca,2010,2018,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3111,F,25,Branca,2010,2014,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3112,F,25,Branca,2010,2011,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3113,F,25,Branca,2010,2016,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3114,F,25,Branca,2010,2019,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3115,F,25,Branca,2010,2013,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3116,F,25,Branca,2010,2020,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3117,F,25,Branca,2010,2021,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3118,F,25,Branca,2010,2010,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3119,F,26,Branca,2010,2019,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3120,F,26,Branca,2010,2020,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3121,F,26,Branca,2010,2018,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3122,F,26,Branca,2010,2017,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3123,F,26,Branca,2010,2015,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3124,F,26,Branca,2010,2021,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3125,F,26,Branca,2010,2016,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3126,F,26,Branca,2010,2011,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3127,F,26,Branca,2010,2013,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3128,F,26,Branca,2010,2014,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3129,F,26,Branca,2010,2012,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3130,F,26,Branca,2010,2010,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3131,F,26,Branca,2010,1,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3132,F,26,Branca,2010,2016,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3133,F,26,Branca,2010,2019,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3134,F,26,Branca,2010,2020,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3135,F,26,Branca,2010,2017,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3136,F,26,Branca,2010,2018,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3137,F,26,Branca,2010,2021,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3138,F,26,Branca,2010,2011,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3139,F,26,Branca,2010,2014,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3140,F,26,Branca,2010,2015,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3141,F,26,Branca,2010,2012,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3142,F,26,Branca,2010,2013,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3143,F,26,Branca,2010,2010,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3144,F,26,Branca,2010,2008,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3145,F,26,Branca,2010,18,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3146,F,26,Branca,2010,19,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3147,F,26,Branca,2010,214,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3148,F,26,Branca,2010,2006,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3149,F,26,Preta,2010,2020,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3150,F,26,Preta,2010,2012,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3151,F,26,Preta,2010,2018,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3152,F,26,Preta,2010,2013,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3153,F,26,Preta,2010,2017,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3154,F,26,Preta,2010,2015,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3155,F,26,Preta,2010,2014,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3156,F,26,Preta,2010,2019,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3157,F,26,Preta,2010,2011,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3158,F,26,Preta,2010,2016,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3159,F,26,Preta,2010,2021,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3160,F,26,Preta,2010,2010,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3161,F,26,Preta,2010,2008,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3162,F,26,Preta,2010,2001,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3163,F,26,Preta,2010,2009,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3164,F,26,Preta,2011,2018,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3165,F,26,Preta,2011,2016,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
3166,F,26,Preta,2011,2017,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Vocação,"De 1,5 a 3 salários mínimos)",Trabalho até 20 horas semanais,Não
